2,565,87,1,10,11,6,4,1,0,1,0,2,0,3,37,1
1,13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
0,18,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,249,39,10,2,12,17,6,0,3,2,0,0,1,3,27,0
0,16,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0
0,16,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0
1,109,2,1,2,3,10,6,0,0,4,0,1,1,3,4,0
0,64,10,1,3,4,0,0,0,0,0,0,0,0,0,6,0
0,12,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0
1,37,0,5,0,5,2,3,0,0,2,0,1,0,2,5,0
1,11,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0
1,95,6,1,3,4,3,2,0,0,1,0,1,0,2,5,0
0,12,0,1,2,3,0,1,0,0,0,0,1,0,1,0,0
1,9,0,9,1,10,0,2,0,0,1,0,1,0,2,1,0
1,53,0,3,0,3,1,1,0,0,0,1,0,0,1,31,0
0,33,0,2,0,2,0,1,0,0,0,1,0,0,1,1,0
1,14,0,6,1,7,0,1,0,0,0,1,0,0,1,0,0
0,33,6,1,4,5,0,2,0,0,0,1,1,0,2,4,0
0,11,0,3,3,6,0,2,0,0,0,1,1,0,2,0,0
1,46,0,0,10,10,2,1,0,0,1,0,0,0,1,5,0
0,27,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
2,854,131,1,4,5,0,1,0,0,0,1,0,0,1,63,0
1,437,80,3,12,15,2,4,1,0,1,1,1,0,4,51,0
1,16,0,2,2,4,0,1,1,0,0,0,0,0,1,0,0
1,138,20,2,4,6,0,2,1,0,0,1,0,0,2,18,0
1,31,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
2,282,31,4,3,7,0,1,0,0,0,1,0,0,1,5,0
0,22,1,1,5,6,0,1,0,0,0,1,0,0,1,0,0
0,12,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0
0,31,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1,12,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0
0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,76,7,0,1,1,0,0,0,0,0,0,0,0,0,3,0
2,48,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,60,3,3,9,12,11,8,1,0,2,4,1,0,4,2,0
1,4,0,6,0,6,0,4,0,0,0,4,0,0,1,0,0
0,44,2,1,3,4,0,1,0,0,0,1,0,0,1,3,0
1,14,0,22,1,23,0,5,0,0,0,4,1,0,2,0,0
0,24,0,5,0,5,0,2,0,0,0,2,0,0,1,0,0
1,38,6,4,1,5,0,2,0,0,0,2,0,0,1,0,0
1,35,3,11,0,11,0,0,0,0,0,0,0,0,0,1,0
0,59,5,4,3,7,0,7,1,0,4,1,1,0,4,1,0
0,19,0,3,1,4,0,4,0,0,3,1,0,0,2,1,0
0,21,0,3,1,4,1,5,0,0,4,1,0,0,2,1,0
0,46,5,2,2,4,0,3,1,0,0,1,1,0,3,1,0
0,16,0,2,1,3,0,1,0,0,0,1,0,0,1,0,0
0,20,0,3,1,4,1,5,0,0,4,1,0,0,2,1,0
0,13,0,35,0,35,0,3,0,0,0,2,1,0,2,0,0
0,5,0,2,2,4,0,2,0,0,0,1,1,0,2,2,0
2,13,0,4,1,5,0,3,0,0,0,2,1,0,2,0,0
2,9,0,4,3,7,0,1,0,0,0,1,0,0,1,0,0
0,4,0,4,0,4,0,1,0,0,0,0,1,0,1,0,0
1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,53,2,11,0,11,0,1,0,0,0,1,0,0,1,4,0
1,3,0,17,1,18,0,2,0,0,0,1,1,0,2,0,0
1,9,0,14,2,16,0,3,0,0,0,2,1,0,2,0,0
0,7,0,2,2,4,0,1,0,0,0,0,1,0,1,2,0
0,7,0,2,2,4,0,2,0,0,0,1,1,0,2,2,0
2,27,4,7,6,13,0,4,1,0,0,1,2,0,3,2,0
0,6,0,4,1,5,0,2,0,0,0,1,1,0,2,0,0
0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1,12,0,62,1,63,0,0,0,0,0,0,0,0,0,3,0
2,12,0,60,1,61,0,0,0,0,0,0,0,0,0,3,0
0,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,53,8,2,4,6,0,2,0,0,0,1,1,0,2,3,0
1,43,0,7,7,14,5,5,0,0,3,1,1,0,3,0,0
2,49,7,4,8,12,0,2,0,0,0,1,1,0,2,4,0
0,114,8,6,4,10,0,2,0,0,0,1,1,0,2,2,0
0,117,17,0,4,4,0,1,0,0,0,1,0,0,1,26,0
1,46,1,1,4,5,8,3,0,0,1,1,1,0,3,3,0
3,38,7,1,4,5,0,1,0,0,0,1,0,0,1,2,0
0,14,0,3,3,6,0,1,0,0,0,0,1,0,1,0,0
2,9,0,3,3,6,0,2,0,0,0,0,2,0,1,0,0
1,45,7,1,5,6,0,1,0,0,0,0,1,0,1,1,0
1,4,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0
1,4,0,11,1,12,0,0,0,0,0,0,0,0,0,0,0
1,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
1,70,3,2,2,4,0,2,0,0,0,0,2,0,1,0,0
1,6,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0
0,50,6,1,4,5,0,0,0,0,0,0,0,0,0,8,0
0,17,0,1,5,6,0,2,0,0,0,0,2,0,1,0,0
2,14,0,5,1,6,0,1,0,0,0,0,1,0,1,1,0
1,35,2,1,3,4,0,2,0,0,0,0,2,0,1,0,0
1,10,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,122,1,15,3,18,6,4,0,0,2,0,2,0,2,0,0
1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,17,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,43,0,1,3,4,0,2,0,0,0,0,2,0,1,1,0
1,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,25,0,1,3,4,0,2,0,0,0,0,2,0,1,0,0
1,16,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,21,2,1,2,3,0,0,0,0,0,0,0,0,0,1,0
0,53,7,1,2,3,0,1,0,0,0,0,1,0,1,0,0
2,17,0,13,4,17,0,1,0,0,0,0,1,0,1,0,0
1,27,0,0,3,3,4,2,0,0,2,0,0,0,1,0,0
1,16,0,1,3,4,4,2,0,0,1,0,1,0,2,0,0
0,7,0,3,2,5,4,3,0,0,1,0,2,0,2,0,0
1,139,12,1,6,7,4,4,0,0,1,0,3,0,2,4,0
1,108,25,1,4,5,0,1,0,0,0,0,1,0,1,4,0
3,56,4,1,3,4,0,1,0,0,0,0,1,0,1,2,0
0,48,7,0,2,2,0,0,0,0,0,0,0,0,0,4,0
1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,18,0,18,0,0,0,0,0,0,0,0,0,2,0
1,66,0,1,5,6,0,0,0,0,0,0,0,0,0,4,0
2,165,14,1,8,9,3,1,0,0,0,0,1,0,1,10,0
3,10,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1,48,1,1,3,4,0,1,0,0,0,0,1,0,1,7,0
0,10,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0
0,113,9,1,4,5,0,2,0,0,1,0,1,0,2,14,0
0,58,6,1,7,8,0,0,0,0,0,0,0,0,0,8,0
0,17,0,1,5,6,0,2,0,0,1,0,1,0,2,0,0
2,23,0,7,6,13,0,1,0,0,0,0,1,0,1,0,0
1,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
0,59,6,3,6,9,0,0,0,0,0,0,0,0,0,8,0
0,18,0,1,6,7,0,1,0,0,0,0,1,0,1,0,0
2,21,0,11,4,15,0,4,0,0,3,0,1,0,2,1,0
2,35,0,1,4,5,0,1,0,0,0,0,1,0,1,0,0
1,50,1,1,3,4,0,1,0,0,0,0,1,0,1,7,0
1,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2,107,16,2,7,9,2,1,0,0,0,0,1,0,1,3,0
0,13,0,3,2,5,0,1,0,0,0,0,1,0,1,0,0
1,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,10,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0
1,48,1,1,5,6,8,3,0,0,1,0,2,0,2,3,0
1,49,1,1,8,9,1,3,0,0,1,0,2,0,2,2,0
0,39,0,1,10,11,2,3,0,0,3,0,0,0,1,0,0
0,87,1,1,7,8,13,2,0,0,2,0,0,0,1,7,0
1,22,2,0,5,5,2,1,0,0,1,0,0,0,1,0,0
2,13,0,0,4,4,0,1,0,0,0,1,0,0,1,0,0
1,45,3,4,8,12,0,3,0,0,0,1,2,0,2,0,0
1,50,1,18,5,23,2,4,0,0,1,1,2,0,3,0,0
1,106,7,6,8,14,0,2,0,0,0,1,1,0,2,4,0
1,48,1,1,5,6,8,4,0,0,1,1,2,0,3,3,0
1,35,0,2,5,7,0,4,1,0,0,1,2,0,3,0,0
1,140,13,0,10,10,0,1,0,0,0,1,0,0,1,4,0
2,7,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2,148,6,5,4,9,0,1,0,0,0,0,1,0,1,3,0
2,61,4,0,5,5,0,0,0,0,0,0,0,0,0,4,0
1,14,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0
0,9,0,4,3,7,0,0,0,0,0,0,0,0,0,2,0
0,142,8,2,3,5,0,2,1,0,0,0,1,0,2,3,0
1,112,10,1,1,2,0,2,1,0,0,0,1,0,2,2,0
0,118,7,1,0,1,0,0,0,0,0,0,0,0,0,5,0
0,207,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,91,10,1,0,1,0,0,0,0,0,0,0,0,0,14,0
0,66,28,1,2,3,0,0,0,0,0,0,0,0,0,7,0
0,9,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
0,23,0,2,9,11,0,1,0,0,0,0,1,0,1,3,0
0,14,0,1,5,6,0,1,0,0,0,0,1,0,1,0,0
0,19,0,1,4,5,0,1,0,0,0,0,1,0,1,0,0
2,84,1,0,10,10,1,2,0,0,2,0,0,0,1,4,0
1,48,9,2,2,4,0,1,0,0,0,0,1,0,1,2,0
1,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,13,0,6,3,9,1,4,0,0,3,0,1,0,2,0,0
2,99,8,1,6,7,0,2,0,0,0,0,2,0,1,2,0
1,54,2,2,2,4,0,2,0,0,0,0,2,0,1,4,0
1,46,0,1,4,5,3,3,0,0,2,0,1,0,2,3,0
2,31,0,1,4,5,0,1,0,0,0,0,1,0,1,2,0
0,16,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0
0,8,0,147,0,147,0,1,0,0,0,0,1,0,1,0,0
1,13,0,77,0,77,0,1,0,0,0,0,1,0,1,0,0
0,13,0,11,3,14,3,3,0,1,1,0,1,0,3,1,0
1,54,1,2,4,6,0,2,1,0,0,0,1,0,2,1,0
1,22,2,2,2,4,0,1,0,0,0,0,1,0,1,2,0
1,26,4,2,2,4,0,1,0,0,0,0,1,0,1,1,0
0,109,9,5,0,5,0,2,0,0,2,0,0,0,1,8,0
1,16,0,2,0,2,0,1,0,0,0,1,0,0,1,0,0
1,118,9,1,6,7,0,2,0,0,0,1,1,0,2,2,0
0,52,6,1,4,5,0,2,0,0,0,1,1,0,2,2,0
1,15,0,3,4,7,0,2,0,0,0,1,1,0,2,0,0
0,52,8,1,5,6,0,2,0,0,0,1,1,0,2,2,0
1,29,0,1,4,5,0,1,0,0,0,0,1,0,1,1,0
2,148,21,0,6,6,0,0,0,0,0,0,0,0,0,5,0
0,45,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2,22,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,76,16,1,3,4,2,2,0,0,1,0,1,0,2,1,0
0,17,0,4,2,6,2,1,0,0,0,0,1,0,1,0,0
1,32,0,1,3,4,0,2,0,0,1,0,1,0,2,1,0
1,241,34,0,10,10,1,3,0,0,1,0,2,0,2,30,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,0,1,8,9,4,2,0,0,1,0,1,0,2,2,0
1,36,1,0,5,5,0,0,0,0,0,0,0,0,0,1,0
1,12,0,7,3,10,0,2,0,0,0,1,1,0,2,1,0
0,16,0,5,3,8,2,3,0,0,0,1,2,0,2,1,0
1,72,11,0,5,5,0,0,0,0,0,0,0,0,0,2,0
2,27,0,4,0,4,1,1,0,0,0,1,0,0,1,1,0
1,37,0,0,7,7,0,2,0,0,0,0,2,0,1,0,0
0,9,0,6,3,9,0,1,0,0,0,1,0,0,1,0,0
1,23,0,0,6,6,0,1,0,0,1,0,0,0,1,1,0
2,52,2,0,7,7,0,1,0,0,1,0,0,0,1,3,0
0,28,3,2,2,4,0,1,0,0,0,0,1,0,1,0,0
1,31,20,1,6,7,0,1,0,0,0,1,0,0,1,3,0
0,10,0,4,3,7,0,1,0,0,0,1,0,0,1,2,0
1,108,14,1,7,8,3,2,0,0,1,1,0,0,2,13,0
2,145,16,1,8,9,3,2,0,0,1,1,0,0,2,2,0
2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,22,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,20,1,2,0,2,0,0,0,0,0,0,0,0,0,4,0
0,13,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0
1,97,17,0,7,7,3,1,0,0,1,0,0,0,1,5,0
1,97,25,1,6,7,2,0,0,0,0,0,0,0,0,11,0
0,18,0,2,0,2,1,0,0,0,0,0,0,0,0,6,0
1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,13,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0
2,23,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
1,424,62,0,20,20,0,4,0,0,0,0,4,0,1,29,0
2,128,14,0,5,5,0,0,0,0,0,0,0,0,0,8,0
1,102,20,0,6,6,0,0,0,0,0,0,0,0,0,8,0
0,18,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0
2,104,15,0,8,8,0,0,0,0,0,0,0,0,0,2,0
2,88,15,0,6,6,1,1,0,0,1,0,0,0,1,10,0
0,11,0,3,2,5,0,1,0,0,0,0,1,0,1,0,0
2,69,7,0,3,3,0,0,0,0,0,0,0,0,0,6,0
0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
1,16,0,3,4,7,0,1,0,0,0,0,1,0,1,0,0
0,207,35,2,3,5,3,0,0,0,0,0,0,0,0,9,0
0,112,10,1,2,3,0,0,0,0,0,0,0,0,0,5,0
1,264,11,0,10,10,0,1,0,0,1,0,0,0,1,17,0
1,15,0,1,2,3,0,1,0,0,0,0,1,0,1,2,0
0,19,1,1,2,3,0,1,0,0,0,0,1,0,1,0,0
0,4,0,3,0,3,0,1,0,0,0,0,1,0,1,1,0
1,39,10,0,2,2,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
